customer_id,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1883,303,48,2017-11-18,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
2745,304,12,2017-04-07,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
2819,305,77,2017-01-04,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
792,306,25,2017-12-13,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
923,307,35,2017-04-20,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3353,308,7,2017-07-21,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
3394,309,68,2017-11-27,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3213,310,75,2017-10-21,0,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
3260,311,77,2017-03-07,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
1015,312,1,2017-12-04,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2266,313,81,2017-01-25,0,1,Solex,Standard,medium,medium,1151.96,649.49,36498
58,314,6,2017-08-20,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,39298
3118,315,40,2017-12-18,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1414,316,62,2017-08-01,0,1,Solex,Standard,medium,medium,478.16,298.72,42105
2202,317,90,2017-06-19,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
2144,318,32,2017-05-31,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888
1033,319,65,2017-10-09,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
2157,320,15,2017-06-20,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
1097,321,36,2017-01-23,0,1,Solex,Standard,low,medium,945.04,507.58,39526
2757,322,12,2017-04-19,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
87,323,67,2017-11-08,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
2049,324,87,2017-10-11,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
952,325,62,2017-11-14,1,1,Solex,Standard,medium,medium,478.16,298.72,33879
1745,326,55,2017-01-20,0,1,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
40,327,1,2017-05-09,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
372,328,98,2017-10-17,1,1,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
1627,329,79,2017-08-11,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
444,330,1,2017-11-15,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
217,331,61,2017-05-23,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
1656,332,71,2017-08-02,1,1,Solex,Standard,high,large,1842.92,1105.75,38859
485,333,58,2017-12-16,1,1,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
2252,334,86,2017-02-21,0,1,Norco Bicycles,Road,high,large,774.53,464.72,36361
3103,335,95,2017-11-01,0,1,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
506,336,55,2017-10-05,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1615,337,82,2017-10-30,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
1881,338,32,2017-01-02,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
2903,339,65,2017-12-04,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
1274,340,49,2017-12-16,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
1443,341,1,2017-08-27,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573
2091,342,24,2017-03-14,0,1,Solex,Road,medium,large,1777.8,820.78,40670
1478,343,61,2017-03-11,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
1493,344,7,2017-07-09,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
1614,345,84,2017-03-21,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
476,346,48,2017-07-19,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
1777,347,16,2017-04-12,1,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
940,348,40,2017-08-11,0,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
2930,349,100,2017-10-20,1,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
2354,350,27,2017-10-26,1,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
1582,351,59,2017-06-15,0,1,Solex,Standard,medium,large,1061.56,733.58,34170
416,352,34,2017-06-19,0,1,Norco Bicycles,Road,high,large,774.53,464.72,35052
1013,353,18,2017-04-20,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
533,354,83,2017-11-14,0,1,Solex,Touring,medium,large,2083.94,675.03,41533
968,355,82,2017-03-22,1,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115
727,356,88,2017-07-09,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1160,357,77,2017-04-13,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3425,358,6,2017-12-06,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,33549
1614,359,10,2017-11-10,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
2140,360,69,2017-04-26,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
2589,361,15,2017-01-31,0,1,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
2920,362,7,2017-09-22,1,1,Trek Bicycles,Road,low,medium,980.37,234.43,41701
62,363,73,2017-08-14,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
1112,364,32,2017-09-13,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
1995,365,39,2017-05-03,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
1965,366,28,2017-08-22,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
366,368,25,2017-01-24,1,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
2682,369,32,2017-07-29,0,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,41434
2993,370,78,2017-08-03,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
1887,371,44,2017-08-28,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
1692,372,56,2017-08-16,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,41047
1927,373,1,2017-06-24,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
2567,374,15,2017-03-07,0,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3276,375,17,2017-07-05,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
1808,376,0,2017-02-09,0,1,Solex,Standard,medium,medium,478.16,298.72,41245
2368,377,7,2017-10-17,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
470,378,53,2017-10-27,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
3270,379,20,2017-03-03,0,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404
1683,380,3,2017-08-20,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
880,381,14,2017-09-18,1,1,Solex,Standard,high,large,1842.92,1105.75,34996
309,382,83,2017-12-02,1,1,Solex,Touring,medium,large,2083.94,675.03,42218
1698,383,39,2017-11-28,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672
1434,384,67,2017-08-28,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
2712,385,40,2017-05-14,0,1,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
892,386,13,2017-10-01,0,1,Solex,Standard,medium,medium,1163.89,589.27,38693
832,387,100,2017-10-15,1,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
1033,388,35,2017-05-03,1,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336
2834,389,17,2017-02-15,1,1,Solex,Standard,high,medium,1024.66,614.8,35378
3015,390,79,2017-01-04,0,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298
3484,391,86,2017-10-12,0,1,Norco Bicycles,Road,high,large,774.53,464.72,35707
2775,392,9,2017-03-19,0,1,OHM Cycles,Road,medium,medium,742.54,667.4,41701
1208,393,58,2017-08-30,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
2109,394,58,2017-06-29,0,1,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
3195,395,43,2017-10-12,1,1,Solex,Standard,medium,medium,1151.96,649.49,36498
3366,396,88,2017-06-27,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833
2492,397,15,2017-02-27,0,1,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
389,398,6,2017-03-12,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,37838
1306,399,83,2017-12-18,1,1,Solex,Touring,medium,large,2083.94,675.03,38206
552,400,0,2017-07-24,1,1,Solex,Standard,medium,medium,71.49,53.62,37659
3009,401,82,2017-05-05,0,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455
2925,402,88,2017-06-14,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079
140,403,14,2017-02-17,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
209,404,67,2017-09-14,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,39298
225,405,76,2017-06-19,0,1,WeareA2B,Standard,low,medium,642.31,513.85,41922
1595,406,0,2017-04-17,0,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
769,408,18,2017-12-11,0,1,Solex,Standard,medium,medium,575.27,431.45,38339
1282,409,23,2017-05-08,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
2377,410,82,2017-03-07,0,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553
3355,411,62,2017-12-30,0,1,Solex,Standard,medium,medium,478.16,298.72,34143
2350,412,20,2017-05-11,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
720,413,60,2017-09-09,0,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848
3249,414,65,2017-02-02,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,34115
2939,415,76,2017-10-01,1,1,WeareA2B,Standard,low,medium,642.31,513.85,33429
1035,416,17,2017-11-03,1,1,Solex,Standard,high,medium,1024.66,614.8,42404
492,417,73,2017-10-02,0,1,Solex,Standard,medium,medium,1945.43,333.18,37499
3100,418,39,2017-12-10,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
1586,419,34,2017-04-19,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
31,420,97,2017-05-25,1,1,OHM Cycles,Road,medium,medium,742.54,667.4,41701
887,421,9,2017-04-28,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
3356,422,11,2017-08-26,0,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378
2498,423,82,2017-09-15,1,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
3415,424,96,2017-03-03,1,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
2828,425,28,2017-09-06,0,1,Solex,Road,medium,small,1703.52,1516.13,41701
3117,426,39,2017-04-24,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2850,427,70,2017-11-19,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,41922
2779,428,62,2017-11-30,1,1,Solex,Standard,medium,medium,478.16,298.72,36146
683,429,84,2017-12-15,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
2342,430,21,2017-10-26,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
3388,431,7,2017-02-12,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
1968,432,79,2017-06-19,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
2923,433,39,2017-12-17,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
15,434,67,2017-03-10,0,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
2659,435,4,2017-07-22,1,1,Solex,Standard,medium,medium,1483.2,99.59,36146
3417,436,96,2017-09-26,1,1,WeareA2B,Road,low,small,1172.78,1043.77,37539
1862,437,13,2017-08-27,1,1,Solex,Standard,medium,medium,1577.53,826.51,39526
1670,438,76,2017-04-17,0,1,WeareA2B,Standard,low,medium,642.31,513.85,41922
2126,439,33,2017-12-05,1,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698
2702,440,54,2017-10-20,1,1,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
125,441,93,2017-02-25,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
750,442,63,2017-04-24,1,1,Solex,Standard,medium,medium,1483.2,99.59,38647
359,443,52,2017-01-25,0,1,OHM Cycles,Road,medium,medium,1280.28,829.51,42295
2820,444,33,2017-09-10,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
850,445,65,2017-11-25,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
3072,446,50,2017-05-23,0,1,WeareA2B,Standard,medium,small,175.89,131.92,39915
820,447,0,2017-06-23,0,1,Solex,Standard,medium,medium,71.49,53.62,41245
919,448,4,2017-09-28,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
1250,449,26,2017-03-31,0,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1655,450,5,2017-05-01,0,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
1194,451,29,2017-12-02,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
234,452,80,2017-03-20,0,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
724,453,9,2017-11-22,0,1,OHM Cycles,Road,medium,medium,742.54,667.4,34143
1976,454,9,2017-05-03,0,1,OHM Cycles,Road,medium,medium,742.54,667.4,33549
193,455,24,2017-08-16,1,1,Solex,Road,medium,large,1777.8,820.78,42710
1588,456,84,2017-01-30,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
290,457,100,2017-10-10,0,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
167,458,7,2017-03-25,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336
2821,459,51,2017-04-29,1,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
1201,460,21,2017-08-07,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
893,461,46,2017-07-09,0,1,Solex,Standard,low,medium,1289.85,74.51,39427
2794,462,62,2017-09-05,1,1,Solex,Standard,medium,medium,478.16,298.72,41047
3166,463,96,2017-07-14,1,1,WeareA2B,Road,low,small,1172.78,1043.77,37539
1422,464,81,2017-10-13,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,38206
3476,465,31,2017-04-17,0,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
505,466,13,2017-06-24,1,1,Solex,Standard,medium,medium,1577.53,826.51,35560
1132,467,59,2017-10-15,0,1,Solex,Standard,medium,large,1061.56,733.58,34143
2363,468,53,2017-11-02,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,34170
1816,469,12,2017-10-11,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
73,470,18,2017-04-30,0,1,Solex,Standard,medium,medium,575.27,431.45,34165
647,471,18,2017-01-21,1,1,Solex,Standard,medium,medium,575.27,431.45,36367
1304,472,2,2017-02-09,1,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
344,473,25,2017-11-11,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170
1001,474,18,2017-10-07,1,1,Solex,Standard,medium,medium,575.27,431.45,41345
2724,475,16,2017-08-10,0,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
1787,476,21,2017-08-19,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,37838
367,477,73,2017-02-12,1,1,Solex,Standard,medium,medium,1945.43,333.18,38859
524,478,98,2017-01-18,1,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
479,479,69,2017-09-08,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
1782,480,52,2017-04-17,1,1,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
361,481,16,2017-03-15,1,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
1135,482,17,2017-04-22,0,1,Solex,Standard,high,medium,1024.66,614.8,35160
1591,483,59,2017-02-15,1,1,Solex,Standard,medium,large,1061.56,733.58,34170
941,484,3,2017-05-04,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
804,485,87,2017-03-17,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
2729,486,25,2017-07-24,1,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,38339
223,487,27,2017-02-15,1,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527
1571,488,10,2017-09-09,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,34586
2747,489,82,2017-01-25,0,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
506,490,11,2017-04-12,1,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
2676,491,32,2017-12-10,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
547,492,90,2017-01-11,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
2623,493,44,2017-12-03,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,38750
1509,494,92,2017-11-16,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,42172
479,495,21,2017-08-09,1,1,Solex,Standard,medium,large,1071.23,380.74,33455
661,496,0,2017-11-08,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
1854,497,62,2017-12-30,1,1,Solex,Standard,high,medium,1024.66,614.8,34244
125,498,72,2017-05-29,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
1037,499,22,2017-07-19,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
1446,500,79,2017-02-02,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
2810,501,28,2017-07-25,1,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
500,502,77,2017-06-13,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,41434
2468,503,87,2017-08-07,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1785,504,5,2017-03-10,0,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
2560,505,66,2017-07-09,0,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
1853,506,66,2017-12-04,0,1,Giant Bicycles,Road,low,small,590.26,525.33,34996
3468,507,71,2017-09-02,1,1,Solex,Standard,high,large,1842.92,1105.75,34996
3389,508,91,2017-03-24,0,1,Solex,Standard,medium,medium,100.35,75.26,36367
3015,509,17,2017-07-28,0,1,Solex,Standard,high,medium,1024.66,614.8,40487
3073,510,85,2017-04-23,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
683,511,24,2017-07-04,1,1,Solex,Road,medium,large,1777.8,820.78,33552
1020,512,62,2017-10-02,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
1052,513,0,2017-11-29,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
1679,514,57,2017-01-02,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,41047
3330,515,53,2017-11-18,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,40779
1591,516,43,2017-05-03,0,1,Solex,Standard,medium,medium,1151.96,649.49,40672
311,517,77,2017-01-01,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
1996,518,84,2017-11-25,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
997,519,77,2017-10-19,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,42226
1276,520,88,2017-09-21,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
693,521,92,2017-02-18,0,1,WeareA2B,Standard,medium,small,1415.01,1259.36,38002
3013,522,7,2017-01-26,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
2234,523,84,2017-01-07,1,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
1171,524,99,2017-02-10,1,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
1849,525,37,2017-04-27,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,40618
827,526,20,2017-04-02,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
1499,527,14,2017-08-27,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34165
2233,528,42,2017-05-04,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,40672
103,529,6,2017-06-03,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,37838
1202,530,62,2017-03-31,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
1494,531,22,2017-06-10,1,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
1559,532,77,2017-10-15,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,39427
3381,533,57,2017-02-09,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,33259
1517,534,14,2017-04-08,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
776,535,30,2017-10-28,1,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
1018,536,36,2017-12-03,1,1,Solex,Standard,low,medium,945.04,507.58,39526
3280,537,4,2017-08-18,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,36361
1042,538,74,2017-03-23,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
1312,539,38,2017-09-04,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
682,540,40,2017-09-02,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,34071
1499,541,80,2017-04-13,1,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
1555,542,96,2017-07-08,0,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
246,543,45,2017-12-03,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
2734,544,0,2017-05-19,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
2336,545,45,2017-05-19,0,1,Solex,Standard,medium,medium,441.49,84.99,34071
2391,546,73,2017-08-21,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
2139,547,94,2017-06-26,1,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
867,548,89,2017-03-06,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
543,549,1,2017-01-25,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2839,550,77,2017-09-05,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3382,551,0,2017-10-15,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
333,552,21,2017-11-30,1,1,Solex,Standard,medium,large,1071.23,380.74,34244
2826,553,96,2017-10-22,0,1,WeareA2B,Road,low,small,1172.78,1043.77,37539
1707,554,12,2017-01-31,0,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
1198,555,90,2017-05-08,1,1,Solex,Standard,low,medium,945.04,507.58,35052
359,556,91,2017-09-04,0,1,Solex,Standard,medium,medium,100.35,75.26,34556
170,557,54,2017-01-16,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
3481,558,0,2017-02-22,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
3104,559,20,2017-03-21,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455
695,560,7,2017-01-10,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
2298,561,65,2017-01-01,0,1,WeareA2B,Standard,medium,medium,1807.45,778.69,40410
753,562,53,2017-09-23,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,37823
3071,563,97,2017-04-05,0,1,Solex,Standard,medium,large,202.62,151.96,33364
1913,564,45,2017-11-18,1,1,Solex,Standard,medium,medium,441.49,84.99,41064
2633,565,65,2017-09-23,0,1,WeareA2B,Standard,medium,medium,1807.45,778.69,33879
178,566,90,2017-11-28,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
252,567,12,2017-03-09,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,34586
1032,568,10,2017-08-04,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,38693
1094,569,76,2017-05-08,0,1,WeareA2B,Road,low,small,1172.78,1043.77,37539
1396,570,68,2017-12-21,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
